,title,description,word_timestamp,url
2314,Data haven,"A data haven, like a corporate haven or tax haven, is a refuge for uninterrupted or unregulated data. Data havens are locations with legal environments","4 KB (362 words) - 04:18, 10 November 2020",https://en.wikipedia.org/wiki/Data_haven
2315,Ethanol (data page),"supplementary chemical data on ethanol. Except where noted otherwise, data relate to standard ambient temperature and pressure. External MSDS Data obtained from","24 KB (246 words) - 23:05, 8 April 2021",https://en.wikipedia.org/wiki/Ethanol_(data_page)
2316,Container (abstract data type),"In computer science, a container is a class, a data structure, or an abstract data type (ADT) whose instances are collections of other objects. In other","5 KB (489 words) - 19:34, 28 October 2020",https://en.wikipedia.org/wiki/Container_(abstract_data_type)
2317,Data erasure,"Data erasure (sometimes referred to as data clearing, data wiping, or data destruction) is a software-based method of overwriting the data that aims to","28 KB (2,875 words) - 17:49, 27 February 2021",https://en.wikipedia.org/wiki/Data_erasure
2318,Cha Meeyoung,Mathematical and Computational Sciences at the Institute for Basic Science. Her research focuses on network and data science with an emphasis on modeling,"14 KB (1,127 words) - 18:42, 5 February 2021",https://en.wikipedia.org/wiki/Cha_Meeyoung
2319,Industrial big data,"Institute"". Klinkenberg, Ralf. ""Industrial Data Science - IDS 2017 - Overview of Use Cases"". Industrial Data Science Conference (IDS 2017), Dortmund, Germany","14 KB (1,299 words) - 11:14, 23 February 2021",https://en.wikipedia.org/wiki/Industrial_big_data
2320,Allen Institute for Brain Science,"projects at the leading edge of science—far-reaching projects at the intersection of biology and technology. The resulting data create free, publicly available","17 KB (1,733 words) - 21:46, 6 April 2021",https://en.wikipedia.org/wiki/Allen_Institute_for_Brain_Science
2321,European Physical Journal,"Molecular, Optical and Plasma Physics European Physical Journal DS: Data Science European Physical Journal E: Soft Matter and Biological Physics European","5 KB (361 words) - 13:05, 31 January 2021",https://en.wikipedia.org/wiki/European_Physical_Journal
2322,Centre for Environmental Data Analysis,"Environmental Data Analysis (CEDA) is a United Kingdom organisation that serves the environmental science community by provision of data centres, data analysis","4 KB (278 words) - 18:10, 2 May 2020",https://en.wikipedia.org/wiki/Centre_for_Environmental_Data_Analysis
2323,Complexity Science Hub Vienna,system analysis and big data science in Austria. The CSH was founded in 2015 as a joint initiative to foster big data science for the benefit of society,"9 KB (909 words) - 12:00, 12 January 2021",https://en.wikipedia.org/wiki/Complexity_Science_Hub_Vienna
2324,Protein Data Bank,"Data Bank (PDB) is a database for the three-dimensional structural data of large biological molecules, such as proteins and nucleic acids. The data,","17 KB (1,649 words) - 09:28, 23 April 2021",https://en.wikipedia.org/wiki/Protein_Data_Bank
2325,Data parallelism,Data parallelism is parallelization across multiple processors in parallel computing environments. It focuses on distributing the data across different,"15 KB (1,665 words) - 15:50, 14 April 2021",https://en.wikipedia.org/wiki/Data_parallelism
2326,DataMeet,DataMeet is a user-generated community primarily focused around Open Data & Data Science in India. DataMeet was registered as a trust in February 2014,"3 KB (252 words) - 04:48, 30 June 2019",https://en.wikipedia.org/wiki/DataMeet
2327,Transaction data,Transaction data is data describing an event (the change as a result of a transaction) and is usually described with verbs. Transaction data always has,"1 KB (157 words) - 02:50, 9 May 2018",https://en.wikipedia.org/wiki/Transaction_data
2328,M. Madan Babu,bioinformatician. He is the endowed chair in biological data science and director of the center of excellence for data-driven discovery at St. Jude Children’s Research,"10 KB (819 words) - 12:19, 13 April 2021",https://en.wikipedia.org/wiki/M._Madan_Babu
2329,Registry of Research Data Repositories,"The Registry of Research Data Repositories (re3data.org) is an Open Science tool that offers researchers, funding organizations, libraries and publishers","7 KB (646 words) - 10:35, 28 January 2021",https://en.wikipedia.org/wiki/Registry_of_Research_Data_Repositories
2330,Digital data,"Digital data, in information theory and information systems, is the discrete, discontinuous representation of information or works. Numbers and letters","12 KB (1,619 words) - 09:18, 4 May 2021",https://en.wikipedia.org/wiki/Digital_data
2331,Outlier,model data with naturally occurring outlier points. Deletion of outlier data is a controversial practice frowned upon by many scientists and science instructors;,"25 KB (3,246 words) - 08:34, 3 May 2021",https://en.wikipedia.org/wiki/Outlier
2332,DataCite,approved in the office of the International Council for Science (ICSU): Australian National Data Service (ANDS); Deutsche Zentralbibliothek für Medizin,"8 KB (843 words) - 11:25, 11 April 2021",https://en.wikipedia.org/wiki/DataCite
2333,Political science,"Political science is the scientific study of politics. It is a social science dealing with systems of governance and power, and the analysis of political","35 KB (3,710 words) - 21:29, 19 April 2021",https://en.wikipedia.org/wiki/Political_science
2334,Data augmentation,Data augmentation in data analysis are techniques used to increase the amount of data by adding slightly modified copies of already existing data or newly,"11 KB (1,278 words) - 16:56, 28 March 2021",https://en.wikipedia.org/wiki/Data_augmentation
2335,Data janitor,"Times Company. Retrieved 26 July 2015. ""In Big Data, Preparing Data is Most of the Work"". Data Science Central. Sullexis LLC. Retrieved 26 July 2015.","2 KB (298 words) - 15:45, 4 July 2019",https://en.wikipedia.org/wiki/Data_janitor
2336,Statistical data type,"integral data type, and continuous variables with the real data type involving floating point computation. But the mapping of computer science data types","11 KB (1,111 words) - 07:57, 1 September 2020",https://en.wikipedia.org/wiki/Statistical_data_type
2337,Tracy Teal,Director of Data Carpentry. She is known for her work in open science and biomedical data science education. Teal received her Bachelors of Science in Cybernetics,"13 KB (1,309 words) - 01:05, 28 April 2021",https://en.wikipedia.org/wiki/Tracy_Teal
2338,John Tsitsiklis,"and is affiliated with the Institute for Data, Systems, and Society (IDSS), the Statistics and Data Science Center and the MIT Operations Research Center","5 KB (318 words) - 14:12, 21 November 2020",https://en.wikipedia.org/wiki/John_Tsitsiklis
2339,Eudaemons,ball would fall in a roulette wheel given some input data. This outcome precursed data science and embodied the infancy of predictive analytics[citation,"5 KB (660 words) - 18:26, 6 March 2021",https://en.wikipedia.org/wiki/Eudaemons
2340,Metadata,"Metadata is ""data that provides information about other data"". In other words, it is ""data about data"". Many distinct types of metadata exist, including","87 KB (9,700 words) - 17:40, 2 May 2021",https://en.wikipedia.org/wiki/Metadata
2341,Data preservation,"Washington DC: National Science Foundation. Kitchin, R (2012). ""Small Data, Data Infrastructures and Data Brokers"". The Data Revolution. London: Sage:","12 KB (1,515 words) - 02:21, 8 April 2021",https://en.wikipedia.org/wiki/Data_preservation
2342,Data farming,"Brandstein, A.; Horne, G. (1998). ""Data Farming: A Meta-Technique for Research in the 21st Century"". Maneuver Warfare Science. Quantico, VA: Marine Corps Combat","7 KB (901 words) - 15:16, 29 March 2021",https://en.wikipedia.org/wiki/Data_farming
2343,Garbage (computer science),"Garbage can also refer to garbled data; See Data corruption. In computer science, garbage includes data, objects, or other regions of the memory of a","8 KB (1,089 words) - 10:34, 9 January 2021",https://en.wikipedia.org/wiki/Garbage_(computer_science)
2344,Google Data Studio,"Lee (2019). Hands On With Google Data Studio. Wiley. ISBN 9781119616085. Lakshmanan, Valliappa (2017). Data Science on the Google Cloud Platform. O'Reilly","3 KB (151 words) - 21:03, 29 April 2021",https://en.wikipedia.org/wiki/Google_Data_Studio
2345,Information hiding,"In computer science, information hiding is the principle of segregation of the design decisions in a computer program that are most likely to change,","11 KB (1,470 words) - 15:18, 14 April 2021",https://en.wikipedia.org/wiki/Information_hiding
2346,Recommender system,"17, 2007. ACM Conference on Recommender Systems Recsys group at Politecnico di Milano Data Science: Data to Insights from MIT (recommendation systems)","74 KB (8,382 words) - 02:43, 30 April 2021",https://en.wikipedia.org/wiki/Recommender_system
2347,United States Census,"experts fear rush to finish tally will yield flawed data"". Science. 369 (6509): 1285–1286. doi:10.1126/science.369.6509.1285. ISSN 0036-8075. PMID 32913083.","52 KB (3,761 words) - 11:27, 28 April 2021",https://en.wikipedia.org/wiki/United_States_Census
2348,"Institute of Mathematics and Applications, Bhubaneswar","and PhD degrees in mathematics, computation, computational finance and data science. The institute also runs training programs in schools aimed at increasing","7 KB (787 words) - 06:54, 21 April 2021","https://en.wikipedia.org/wiki/Institute_of_Mathematics_and_Applications,_Bhubaneswar"
2349,Information system,"hardware, software, data, people, and procedures that work together to produce quality information. Similar to computer science, other disciplines can","50 KB (5,636 words) - 21:09, 22 April 2021",https://en.wikipedia.org/wiki/Information_system
2350,Tessella,Tessella is an international analytics and data science consulting services company. Tessella was founded in 1980 by Kevin Gell. Tessella moved to its,"4 KB (319 words) - 13:55, 8 April 2021",https://en.wikipedia.org/wiki/Tessella
2351,Predictive analytics,"> Data Science > Web Analytics > Predictive Analytics"". www.personali.com. Retrieved 2018-10-22. Finlay, Steven (2014). Predictive Analytics, Data Mining","38 KB (4,434 words) - 12:52, 26 March 2021",https://en.wikipedia.org/wiki/Predictive_analytics
2352,PARC (company),"learning, human-machine collaboration, geometric and spatial reasoning, data science, conversational agents, and computer vision and image synthesis.[citation","15 KB (1,506 words) - 03:53, 18 April 2021",https://en.wikipedia.org/wiki/PARC_(company)
2353,ENSAE ParisTech,"is known as the branch school of École Polytechnique for statistics, data science and machine learning. It is one of France's top schools of economics","13 KB (1,506 words) - 10:34, 9 February 2021",https://en.wikipedia.org/wiki/ENSAE_ParisTech
2354,Mass cytometry,"density-based analysis of T cell signaling in single-cell data"". Science. 346 (6213): 1250689. doi:10.1126/science.1250689. PMC 4334155. PMID 25342659. Spitzer, Matthew","6 KB (767 words) - 10:09, 16 October 2020",https://en.wikipedia.org/wiki/Mass_cytometry
2355,Indiana University School of Informatics,"Computing Library and Information Science Undergraduate programs include: Bachelor of Science in Computer Science, Data Science, Informatics, Intelligent Systems","14 KB (1,451 words) - 19:26, 4 February 2021",https://en.wikipedia.org/wiki/Indiana_University_School_of_Informatics
2356,Richard Bonneau,"data science to social networks. A professor at New York University, he holds appointments in the Department of Biology, the Center for Data Science and","6 KB (868 words) - 03:18, 30 July 2020",https://en.wikipedia.org/wiki/Richard_Bonneau
2357,Preregistration (science),"including p-hacking, publication bias, data dredging, and HARKing. It has recently gained prominence in the open science community as a potential solution","41 KB (4,271 words) - 06:41, 16 April 2021",https://en.wikipedia.org/wiki/Preregistration_(science)
2358,Data profiling,"Classification of Causes of Data Quality Problems in Data Warehousing"". IJCSI International Journal of Computer Science Issue. 2. 7 (3). Kimball, Ralph","8 KB (873 words) - 21:48, 10 December 2020",https://en.wikipedia.org/wiki/Data_profiling
2359,Data reduction,The purpose of data reduction can be two-fold: reduce the number of data records by eliminating invalid data or produce summary data and statistics at,"6 KB (755 words) - 23:08, 9 December 2020",https://en.wikipedia.org/wiki/Data_reduction
2360,Data editing,used to handle data editing Data cleansing Data pre-processing Data wrangling Iterative proportional fitting Triangulation (social science) the errors that,"9 KB (1,083 words) - 07:37, 17 February 2021",https://en.wikipedia.org/wiki/Data_editing
2361,Bachelor of Computer Science,The Bachelor of Computer Science or Bachelor of Science in Computer Science (abbreviated BCompSc or BCS or BS CS or B.Sc. CS) is a type of bachelor's degree,"8 KB (840 words) - 01:37, 2 May 2021",https://en.wikipedia.org/wiki/Bachelor_of_Computer_Science
2362,Capital Fund Management,into data science techniques across a range of disciplines. Therefore this research chair is focused on a multidisciplinary approach to data science and,"4 KB (434 words) - 15:52, 6 March 2021",https://en.wikipedia.org/wiki/Capital_Fund_Management
2363,Phases of clinical research,"and other anti-infective therapeutic development programs"". Harvard Data Science Review. MIT Press (Special Issue 1 - COVID-19). doi:10.1162/99608f92","30 KB (3,529 words) - 19:49, 9 April 2021",https://en.wikipedia.org/wiki/Phases_of_clinical_research
2364,Adversarial machine learning,"(2019-02-09). ""Breaking neural networks with adversarial attacks - Towards Data Science"". Medium. Retrieved 2019-07-15. Ackerman, Evan (2017-08-04). ""Slight","28 KB (2,940 words) - 07:16, 18 April 2021",https://en.wikipedia.org/wiki/Adversarial_machine_learning
2365,Edwina Dunn," OBE (born May 29, 1958) is an English entrepreneur in the field of data science and customer-centric business strategy. Since 2014, she has been the","11 KB (1,142 words) - 09:26, 2 March 2021",https://en.wikipedia.org/wiki/Edwina_Dunn
2366,Looker (company),"Looker Data Sciences, Inc. is an American computer software company headquartered in Santa Cruz, California. It was acquired by Google in 2019 and is","7 KB (611 words) - 18:20, 22 February 2021",https://en.wikipedia.org/wiki/Looker_(company)
2367,Queue (abstract data type),"Queues provide services in computer science, transport, and operations research where various entities such as data, objects, persons, or events are stored","12 KB (1,867 words) - 11:22, 13 April 2021",https://en.wikipedia.org/wiki/Queue_(abstract_data_type)
2368,Hyundai Card," Hyundai Card has become known for its data science. The company has about 500 employees in its data science team, which is roughly one-third of its","18 KB (2,077 words) - 17:30, 6 March 2021",https://en.wikipedia.org/wiki/Hyundai_Card
2369,Computational psychometrics,"interdisciplinary field fusing theory-based psychometrics, learning and cognitive sciences, and data-driven AI-based computational models as applied to large-scale/high-dimensional","7 KB (704 words) - 02:37, 18 December 2020",https://en.wikipedia.org/wiki/Computational_psychometrics
2370,Replication crisis,"repositories include the Open Science Framework, Registry of Research Data Repositories, and Psychfiledrawer.org. Sites like Open Science Framework offer badges","81 KB (9,008 words) - 18:45, 25 April 2021",https://en.wikipedia.org/wiki/Replication_crisis
2371,Drexel University,"program. Undergraduate and graduate programs in computer science, software engineering, data science, information systems, and computer security are offered","74 KB (7,317 words) - 01:40, 2 April 2021",https://en.wikipedia.org/wiki/Drexel_University
2372,Business Technology Management,"business disciplines, such as: Product Management, Project Management, Data Science, Management Information Systems (MIS) and/or Technology and Innovation","2 KB (178 words) - 06:22, 23 October 2020",https://en.wikipedia.org/wiki/Business_Technology_Management
2373,DataGraph,"in Chapel Hill, NC. DataGraph is used for creating publication quality graphics, particularly for research and science. Visual Data Tools was founded in","4 KB (219 words) - 15:09, 28 February 2021",https://en.wikipedia.org/wiki/DataGraph
2374,Data system,improve the accuracy of data system users’ data analyses. Data processing Persistent data structure CRUD Persistence (computer science) Paul Beynon-Davies,"3 KB (350 words) - 13:21, 10 October 2018",https://en.wikipedia.org/wiki/Data_system
2375,University College London,"advanced mathematics, computer science, algorithms and big data. In August 2015, the Department of Management Science and Innovation was renamed as the","196 KB (19,226 words) - 18:25, 3 May 2021",https://en.wikipedia.org/wiki/University_College_London
2376,David G. Robinson (data scientist),"Health, where he used data science in the fight against cancer on the Data Insights Engineering team. He has three courses on DataCamp published, which","8 KB (762 words) - 17:43, 18 April 2021",https://en.wikipedia.org/wiki/David_G._Robinson_(data_scientist)
2377,Data architect,"A data architect is a practitioner of data architecture, a data management discipline concerned with designing, creating, deploying and managing an organization's","5 KB (581 words) - 18:52, 21 November 2019",https://en.wikipedia.org/wiki/Data_architect
2378,Special Interest Group on Knowledge Discovery and Data Mining,"8/24-27, New York: Data Mining for Social Good"". www.kdd.org. ""Data Science view of the KDD 2014"". August 27, 2014. ""Computer Science Conferences Acceptance","19 KB (1,424 words) - 13:51, 16 March 2020",https://en.wikipedia.org/wiki/Special_Interest_Group_on_Knowledge_Discovery_and_Data_Mining
2379,Vasant Dhar,"School of Business and the Center for Data Science at New York University, former Editor-in-Chief of the journal Big Data. and the founder of SCT Capital,","6 KB (645 words) - 10:36, 15 February 2021",https://en.wikipedia.org/wiki/Vasant_Dhar
2380,Statsmodels,"analysis, data science and statistics. Statsmodels is built on top of the numerical libraries NumPy and SciPy, integrates with Pandas for data handling","1 KB (140 words) - 21:21, 21 September 2020",https://en.wikipedia.org/wiki/Statsmodels
2381,Input (computer science),"In computer science, the general meaning of input is to provide or give something to the computer, in other words, when a computer or device is receiving","2 KB (180 words) - 01:44, 2 May 2021",https://en.wikipedia.org/wiki/Input_(computer_science)
2382,NumPy,"Jake (2016). ""Introduction to NumPy"". Python Data Science Handbook: Essential Tools for Working with Data. O'Reilly. pp. 33–96. ISBN 978-1-4919-1205-8","20 KB (2,135 words) - 20:13, 19 April 2021",https://en.wikipedia.org/wiki/NumPy
2383,Hilary Mason (data scientist),"Grinnell College with a B.A. in computer science in 2000, and attended Brown University. Mason was the chief data scientist at bitly for four years. She","11 KB (852 words) - 06:21, 4 March 2021",https://en.wikipedia.org/wiki/Hilary_Mason_(data_scientist)
2384,Yann LeCun,"robotics. In 2012, he became the founding director of the NYU Center for Data Science. On December 9, 2013, LeCun became the first director of Facebook AI","16 KB (1,573 words) - 20:22, 27 April 2021",https://en.wikipedia.org/wiki/Yann_LeCun
2385,Oxford Internet Institute,to apply for a one-year Master of Science degree in Social Data Science with the related DPhil in Social Data Science available from 2020 onward. The Oxford,"11 KB (1,223 words) - 20:07, 20 April 2021",https://en.wikipedia.org/wiki/Oxford_Internet_Institute
2386,Data processing system,"of Computer Science 4th ed. Nature Publishing Group. p. 865.CS1 maint: extra text: authors list (link) Reddy, R.J. (2004). Business Data Processing &","5 KB (567 words) - 04:19, 10 November 2020",https://en.wikipedia.org/wiki/Data_processing_system
2387,Barcelona Graduate School of Economics,"School offers a variety of master's degrees in Economics, Finance, and Data Science. It has been ranked by RePEc among the top Economics Departments in the","14 KB (1,361 words) - 22:05, 3 February 2021",https://en.wikipedia.org/wiki/Barcelona_Graduate_School_of_Economics
2388,Mu Sigma,"Mu Sigma is an Indian decision sciences firm that primarily offers data analytics services. The firm's name is derived from the statistical terms ""Mu (μ)""","5 KB (456 words) - 10:03, 2 May 2021",https://en.wikipedia.org/wiki/Mu_Sigma
2389,Enigma (company),Enigma is a data science company headquartered in New York City that specializes in providing data and intelligence about businesses. The company is mainly,"20 KB (1,892 words) - 20:51, 13 February 2021",https://en.wikipedia.org/wiki/Enigma_(company)
2390,Alpine Data Labs,"the Data Science team at Greenplum. Alpine's core product then, Alpine Miner, allowed for non-data scientists to create predictive analytics data models","13 KB (1,187 words) - 11:20, 14 October 2020",https://en.wikipedia.org/wiki/Alpine_Data_Labs
2391,Coding (social sciences),"In the social sciences, coding is an analytical process in which data, in both quantitative form (such as questionnaires results) or qualitative form","8 KB (1,090 words) - 20:27, 14 March 2021",https://en.wikipedia.org/wiki/Coding_(social_sciences)
2392,Topological data analysis,"In applied mathematics, topological data analysis (TDA) is an approach to the analysis of datasets using techniques from topology. Extraction of information","82 KB (10,602 words) - 15:25, 29 March 2021",https://en.wikipedia.org/wiki/Topological_data_analysis
2393,Dan Hammer,"infrastructure to access the agency's open data. Prior to working at NASA and with the White House Office of Science and Technology Policy, he wrote the open-source","15 KB (1,190 words) - 21:35, 12 December 2020",https://en.wikipedia.org/wiki/Dan_Hammer
2394,Benzene (data page),"vapor over liquid. Material Safety Data Sheet for benzene: Brown; LeMay; Bursten (2006). Chemistry: The Central Science. Upper Saddle River, NJ: Pearson","14 KB (198 words) - 17:17, 21 October 2020",https://en.wikipedia.org/wiki/Benzene_(data_page)
2395,Data synchronization,Data synchronization is the process of establishing consistency among data from a source to a target data storage and vice versa and the continuous harmonization,"9 KB (1,101 words) - 22:10, 29 December 2020",https://en.wikipedia.org/wiki/Data_synchronization
2396,National Science Foundation,Statistics (NCSES) gathers data from surveys and partnerships with other agencies to offer official data on the American science and engineering workforce,"55 KB (5,884 words) - 22:26, 25 April 2021",https://en.wikipedia.org/wiki/National_Science_Foundation
2397,Stack (abstract data type),"In computer science, a stack is an abstract data type that serves as a collection of elements, with two main principal operations: Push, which adds an","33 KB (4,266 words) - 17:34, 1 December 2020",https://en.wikipedia.org/wiki/Stack_(abstract_data_type)
2398,OkCupid,"Reveals the Perils of Big-Data Science"". Wired. Retrieved 31 May 2016. Cox, Joseph. ""Danish Authorities Investigate OkCupid Data Dump"". Motherboard. Retrieved","29 KB (2,807 words) - 14:23, 2 May 2021",https://en.wikipedia.org/wiki/OkCupid
2399,Atomic Data and Nuclear Data Tables,"the journal has a 2014 impact factor of 2.458. ""Atomic Data and Nuclear Data Tables"". ScienceDirect.com. Retrieved 2016-06-04. CS1 maint: discouraged","3 KB (251 words) - 22:24, 29 October 2020",https://en.wikipedia.org/wiki/Atomic_Data_and_Nuclear_Data_Tables
2400,Architectural pattern,"establishing a pattern lexicon, prompting the practitioners of computer science to contemplate their own design lexicon. Usage of this metaphor within","10 KB (835 words) - 14:50, 15 April 2021",https://en.wikipedia.org/wiki/Architectural_pattern
2401,Ihab Ilyas,scientist who works in data science. He is currently a professor of computer science in the David R. Cheriton School of Computer Science at the University,"9 KB (809 words) - 18:47, 26 January 2021",https://en.wikipedia.org/wiki/Ihab_Ilyas
2402,Data corruption,"Data corruption refers to errors in computer data that occur during writing, reading, storage, transmission, or processing, which introduce unintended","19 KB (2,044 words) - 21:33, 25 April 2021",https://en.wikipedia.org/wiki/Data_corruption
2403,Commit (data management),"In computer science and data management, a commit is the making of a set of tentative changes permanent, marking the end of a transaction and providing","1 KB (156 words) - 20:11, 8 April 2021",https://en.wikipedia.org/wiki/Commit_(data_management)
2404,Alfred Spector,"perspective on data science, and in the presentation Opportunities and Perils in Data Science, he argued for a trans-disciplinary study of data science that includes","14 KB (1,065 words) - 14:40, 11 January 2021",https://en.wikipedia.org/wiki/Alfred_Spector
2405,UBiome,"for The World's Most Innovative Companies in Data Science, acknowledging uBiome's work collecting data to develop tests for HPV and STIs. ""uBiome to","17 KB (1,536 words) - 19:05, 4 April 2021",https://en.wikipedia.org/wiki/UBiome
2406,Daniel Spielman,"Institute for Network Science, since its founding, and chair of the newly established Department of Statistics and Data Science. Daniel Spielman attended","8 KB (531 words) - 13:18, 31 January 2021",https://en.wikipedia.org/wiki/Daniel_Spielman
2407,Forensic science,"Forensic science, also known as criminalistics, is the application of science to criminal and civil laws, mainly—on the criminal side—during criminal investigation","82 KB (9,498 words) - 06:25, 30 April 2021",https://en.wikipedia.org/wiki/Forensic_science
2408,Leadspace,"as a service (SaaS) Data Science Company that provides a B2B Customer Data Platform. The company's products unifies multiple data sources, 1st party and","4 KB (339 words) - 12:58, 16 January 2021",https://en.wikipedia.org/wiki/Leadspace
2409,Ilkay Altintas,"high-performance computing applications. Since 2015, Altintas has served as chief data science officer of the San Diego Supercomputer Center (SDSC), at the University","25 KB (1,987 words) - 01:44, 17 February 2021",https://en.wikipedia.org/wiki/Ilkay_Altintas
2410,Statistica,"packages StatSoft ""TIBCO Software to Acquire Data Science Platform Leader Statistica"". ""TIBCO® Data Science"". TIBCO Software Inc. Christian H. Weiss ""Commercial","10 KB (998 words) - 09:43, 31 March 2021",https://en.wikipedia.org/wiki/Statistica
2411,Vision science,"computer science (particularly computer vision, artificial intelligence, and computer graphics), as well as other engineering related areas such as data visualization","3 KB (273 words) - 10:16, 13 February 2021",https://en.wikipedia.org/wiki/Vision_science
2412,Computational science, and data management components needed to solve computationally demanding problems The computing infrastructure that supports both the science and engineering,"31 KB (3,390 words) - 18:01, 27 April 2021",https://en.wikipedia.org/wiki/Computational_science
2413,Information governance,"analytics, IT management, master data management, enterprise architecture, business intelligence, big data, data science, and finance. Records management","15 KB (1,512 words) - 19:22, 27 March 2021",https://en.wikipedia.org/wiki/Information_governance
2414,PANGAEA (data library),PANGAEA - Data Publisher for Earth & Environmental Science is a digital data library and a data publisher for earth system science. Data can be georeferenced,"4 KB (394 words) - 20:52, 22 October 2019",https://en.wikipedia.org/wiki/PANGAEA_(data_library)
2415,Database,"A database is an organized collection of data, generally stored and accessed electronically from a computer system. Where databases are more complex they","71 KB (9,188 words) - 16:43, 15 April 2021",https://en.wikipedia.org/wiki/Database
2416,Francesca Dominici,"that combine big data with health policy and climate change. She is a professor of biostatistics, co-director of the Harvard Data Science Initiative, and","5 KB (479 words) - 21:36, 12 April 2021",https://en.wikipedia.org/wiki/Francesca_Dominici
2417,Replication (computing),"or accessibility. Replication in computing can refer to: Data replication, where the same data is stored on multiple storage devices Computation replication","20 KB (2,693 words) - 12:16, 20 January 2021",https://en.wikipedia.org/wiki/Replication_(computing)
2418,CartoDB,"mapping, and spatial data science tools. The company is positioned as a Location Intelligence platform due to tools with an aptitude for data analysis and visualization","8 KB (721 words) - 12:05, 30 March 2021",https://en.wikipedia.org/wiki/CartoDB
2419,K-d tree,"In computer science, a k-d tree (short for k-dimensional tree) is a space-partitioning data structure for organizing points in a k-dimensional space.","28 KB (3,604 words) - 02:34, 28 April 2021",https://en.wikipedia.org/wiki/K-d_tree
2420,Pioneer Venus Orbiter,"Appraisal from Pioneer Venus Probe Data"". Science. 205 (4401): 46–49. Bibcode:1979Sci...205...46S. doi:10.1126/science.205.4401.46. JSTOR 1748510. Hoffman","37 KB (3,673 words) - 15:48, 31 December 2020",https://en.wikipedia.org/wiki/Pioneer_Venus_Orbiter
2421,Edward Tufte,"taught courses in political economy and data analysis while publishing three quantitatively inclined political science books. In 1975, while at Princeton,","30 KB (2,783 words) - 09:24, 3 April 2021",https://en.wikipedia.org/wiki/Edward_Tufte
2422,History of science,"The history of science is the study of the development of science, including both the natural and social sciences (the history of the arts and humanities","158 KB (18,993 words) - 19:05, 27 April 2021",https://en.wikipedia.org/wiki/History_of_science
2423,Pioneer Venus Multiprobe,"Appraisal from Pioneer Venus Probe Data"". Science. 205 (4401): 46–49. Bibcode:1979Sci...205...46S. doi:10.1126/science.205.4401.46. JSTOR 1748510. Hoffman","37 KB (4,129 words) - 12:24, 20 January 2021",https://en.wikipedia.org/wiki/Pioneer_Venus_Multiprobe
2424,Jelena Kovačević,"engineering professor, whose research has focused on signal processing and data science. She is the first female dean of the engineering school at New York University","5 KB (445 words) - 01:12, 23 March 2021",https://en.wikipedia.org/wiki/Jelena_Kova%C4%8Devi%C4%87
2425,Data Documentation Initiative,"social sciences study-level information. This information is described as metadata by the standard. Begun in 1995, the effort brings together data professionals","6 KB (178 words) - 10:22, 30 May 2020",https://en.wikipedia.org/wiki/Data_Documentation_Initiative
2426,Social profiling,"constructing a user's profile using his or her social data. In general, profiling refers to the data science process of generating a person's profile with computerized","26 KB (3,334 words) - 12:58, 18 April 2021",https://en.wikipedia.org/wiki/Social_profiling
2427,"University of California, Berkeley School of Information","and Systems (MIMS), a professional master's degree in Information and Data Science (MIDS), a professional master's degree in Information and Cybersecurity","7 KB (786 words) - 17:46, 23 March 2021","https://en.wikipedia.org/wiki/University_of_California,_Berkeley_School_of_Information"
2428,Joshua Vogelstein,"appointment in the Institute for Data Intensive Engineering and Sciences, and Vogelstein is the director of the Biomedical Data Science focus area for the Johns","7 KB (539 words) - 03:37, 23 April 2021",https://en.wikipedia.org/wiki/Joshua_Vogelstein
2429,Chris Mattmann,and Data Systems section at the laboratory. Mattmann graduated from the University of Southern California (USC) in 2007 with a PhD in Computer Science studying,"7 KB (641 words) - 23:18, 23 February 2021",https://en.wikipedia.org/wiki/Chris_Mattmann
2430,Robert Tibshirani,1956) is a professor in the Departments of Statistics and Biomedical Data Science at Stanford University. He was a professor at the University of Toronto,"8 KB (705 words) - 05:26, 2 May 2021",https://en.wikipedia.org/wiki/Robert_Tibshirani
2431,MyScienceWork,"MyScienceWork is a technology company that provides a suite of advanced data-driven solutions for research institutions, scientific publishers and private-sector","10 KB (1,058 words) - 23:36, 28 February 2021",https://en.wikipedia.org/wiki/MyScienceWork
2432,List of citizen science projects,"quality data over time to assess the health of local waters, or help discover and name new species of insect. An emerging branch of Citizen Science are Community","54 KB (957 words) - 01:33, 23 April 2021",https://en.wikipedia.org/wiki/List_of_citizen_science_projects
2433,Open science,"One definition of Open science holds that it is the movement to make scientific research (including publications, data, physical samples, and software)","71 KB (8,618 words) - 21:25, 2 May 2021",https://en.wikipedia.org/wiki/Open_science
2434,Knoema,open press and other publications globally and referenced in data aggregator and science libraries. Knoema launched in 2014 under a collaboration with,"7 KB (738 words) - 22:00, 25 February 2021",https://en.wikipedia.org/wiki/Knoema
2435,Data scrubbing,"Philosophy in Computer Sciences. University of Wisconsin-Madison. Retrieved 9 June 2012. ""Parity Lost and Parity Regained"". ""An Analysis of Data Corruption in","11 KB (1,191 words) - 13:19, 20 April 2021",https://en.wikipedia.org/wiki/Data_scrubbing
2436,Spotfire,"Business intelligence software Visual analytics Artificial Intelligence Data Science Machine Learning Dynamic queries, starfield displays, and the path to","4 KB (291 words) - 20:23, 13 September 2020",https://en.wikipedia.org/wiki/Spotfire
